source_file,cruise,ship,ship_code,time,latitude,longitude,line,station,biological_type,species_group,scientific_name,common_name,itis_tsn,calcofi_species_code,larvae_count,larvae_10m2,larvae_100m3,volume_sampled_m3,density_per_m3,sample_number,start_temperature,stop_temperature,mean_temperature,start_salinity,stop_salinity,mean_salinity,start_wind_speed,stop_wind_speed,sample_minutes,pump_speed_m3_per_min,egg_count,order_occupied,tow_type,tow_number,net_location,volume_sampled,plankton_density_ml_per_1000m3,year,month,day_of_year,season,lat_bin,lon_bin,spatial_cell,quality_flag
fish_egg_2_salinty_included,202204,BELL M. SHIMADA,SH,2022-04-23 06:04:07+00:00,35.23175,-123.79097,,,fish_eggs,jack_mackerel_eggs,Jack Mackerel,Jack Mackerel,,,,,,20.96381166666667,2.7189711921822104,331.0,13.65,13.55,13.600000000000001,33.003,33.003,33.003,20.95,19.73,27.616666666666667,0.7591,57.0,,,,,,,2022,4,113,Spring,11,5,11_5,good
fish_egg_2_salinty_included,202204,BELL M. SHIMADA,SH,2022-04-23 06:31:44+00:00,35.2694,-123.69699,,,fish_eggs,jack_mackerel_eggs,Jack Mackerel,Jack Mackerel,,,,,,22.69256,2.3796345586394834,332.0,13.55,13.66,13.605,33.003,33.08,33.0415,19.73,20.71,28.533333333333335,0.7953,54.0,,,,,,,2022,4,113,Spring,12,6,12_6,good
fish_egg_2_salinty_included,202204,BELL M. SHIMADA,SH,2022-04-23 07:00:16+00:00,35.30839,-123.59877,,,fish_eggs,jack_mackerel_eggs,Jack Mackerel,Jack Mackerel,,,,,,22.238676666666667,2.203368515782489,333.0,13.66,13.96,13.81,33.08,32.993,33.036500000000004,20.71,17.97,29.766666666666666,0.7471,49.0,,,,,,,2022,4,113,Spring,12,6,12_6,good
fish_egg_2_salinty_included,202204,BELL M. SHIMADA,SH,2022-04-23 07:30:02+00:00,35.3481,-123.49774,,,fish_eggs,jack_mackerel_eggs,Jack Mackerel,Jack Mackerel,,,,,,23.53516,0.6373442967882946,334.0,13.96,13.47,13.715,32.993,32.959,32.976,17.97,19.78,30.05,0.7832,15.0,,,,,,,2022,4,113,Spring,12,6,12_6,good
fish_egg_2_salinty_included,202204,BELL M. SHIMADA,SH,2022-04-23 08:00:05+00:00,35.39344,-123.3983,,,fish_eggs,jack_mackerel_eggs,Jack Mackerel,Jack Mackerel,,,,,,23.264186666666667,2.708025038772041,335.0,13.47,13.52,13.495000000000001,32.959,33.015,32.987,19.78,21.07,29.933333333333334,0.7772,63.0,,,,,,,2022,4,113,Spring,12,7,12_7,good
fish_egg_2_salinty_included,202204,BELL M. SHIMADA,SH,2022-04-23 08:30:01+00:00,35.44083,-123.29986,,,fish_eggs,jack_mackerel_eggs,Jack Mackerel,Jack Mackerel,,,,,,23.341906666666667,1.9278630765952853,336.0,13.52,13.8,13.66,33.015,33.135,33.075,21.07,20.03,30.033333333333335,0.7772,45.0,,,,,,,2022,4,113,Spring,12,7,12_7,good
fish_egg_2_salinty_included,202204,BELL M. SHIMADA,SH,2022-04-23 09:00:03+00:00,35.4864,-123.20355,,,fish_eggs,jack_mackerel_eggs,Jack Mackerel,Jack Mackerel,,,,,,30.88656,0.2913888759382722,337.0,13.8,13.28,13.54,33.135,33.102,33.1185,20.03,22.05,40.05,0.7712,9.0,,,,,,,2022,4,113,Spring,12,7,12_7,good
fish_egg_2_salinty_included,202204,BELL M. SHIMADA,SH,2022-04-23 11:32:33+00:00,35.53951,-123.09485,,,fish_eggs,jack_mackerel_eggs,Jack Mackerel,Jack Mackerel,,,,,,21.49884,0.09302827501390772,338.0,13.64,13.18,13.41,33.174,33.077,33.1255,19.02,19.05,27.45,0.7832,2.0,,,,,,,2022,4,113,Spring,12,8,12_8,good
fish_egg_2_salinty_included,202204,BELL M. SHIMADA,SH,2022-04-23 12:00:00+00:00,35.57712,-123.01045,,,fish_eggs,jack_mackerel_eggs,Jack Mackerel,Jack Mackerel,,,,,,23.341906666666667,0.12852420510635235,339.0,13.18,13.21,13.195,33.077,33.076,33.076499999999996,19.05,22.92,30.033333333333335,0.7772,3.0,,,,,,,2022,4,113,Spring,13,8,13_8,good
fish_egg_2_salinty_included,202204,BELL M. SHIMADA,SH,2022-04-23 12:30:02+00:00,35.6203,-122.91756,,,fish_eggs,jack_mackerel_eggs,Jack Mackerel,Jack Mackerel,,,,,,22.798303333333333,0.48249204509516863,340.0,13.21,13.18,13.195,33.076,33.011,33.0435,22.92,18.94,30.033333333333335,0.7591,11.0,,,,,,,2022,4,113,Spring,13,8,13_8,good
fish_egg_2_salinty_included,202204,BELL M. SHIMADA,SH,2022-04-23 13:00:04+00:00,35.6665,-122.82346,,,fish_eggs,jack_mackerel_eggs,Jack Mackerel,Jack Mackerel,,,,,,23.45684,0.5542093478917024,341.0,13.18,12.72,12.95,33.011,33.131,33.071,18.94,21.3,29.95,0.7832,13.0,,,,,,,2022,4,113,Spring,13,9,13_9,good
fish_egg_2_salinty_included,202204,BELL M. SHIMADA,SH,2022-04-23 13:30:01+00:00,35.71228,-122.72576,,,fish_eggs,jack_mackerel_eggs,Jack Mackerel,Jack Mackerel,,,,,,24.652613333333335,0.7707093663092378,342.0,12.72,12.1,12.41,33.131,33.434,33.2825,21.3,23.01,30.533333333333335,0.8074,19.0,,,,,,,2022,4,113,Spring,13,9,13_9,good
fish_egg_2_salinty_included,202204,BELL M. SHIMADA,SH,2022-04-23 14:00:33+00:00,35.76058,-122.62456,,,fish_eggs,jack_mackerel_eggs,Jack Mackerel,Jack Mackerel,,,,,,22.71184,1.0126876554255402,343.0,12.1,11.96,12.030000000000001,33.434,33.601,33.5175,23.01,23.28,29.45,0.7712,23.0,,,,,,,2022,4,113,Spring,13,9,13_9,good
fish_egg_2_salinty_included,202204,BELL M. SHIMADA,SH,2022-04-23 14:30:00+00:00,35.80571,-122.5292,,,fish_eggs,jack_mackerel_eggs,Jack Mackerel,Jack Mackerel,,,,,,23.161706666666667,1.0793677840665743,344.0,11.96,12.29,12.125,33.601,33.456,33.5285,23.28,20.86,30.033333333333335,0.7712,25.0,,,,,,,2022,4,113,Spring,13,10,13_10,good
fish_egg_2_salinty_included,202204,BELL M. SHIMADA,SH,2022-04-23 15:00:02+00:00,35.85148,-122.43074,,,fish_eggs,jack_mackerel_eggs,Jack Mackerel,Jack Mackerel,,,,,,16.39892,7.134616182041256,345.0,12.29,12.52,12.405,33.456,33.278,33.367000000000004,20.86,20.47,21.1,0.7772,117.0,,,,,,,2022,4,113,Spring,13,10,13_10,good
fish_egg_2_salinty_included,202204,BELL M. SHIMADA,SH,2022-04-23 17:16:55+00:00,35.91069,-122.40106,,,fish_eggs,jack_mackerel_eggs,Jack Mackerel,Jack Mackerel,,,,,,25.353626666666667,2.721504142471136,346.0,12.22,12.87,12.545,33.38,33.192,33.286,23.86,24.91,33.13333333333333,0.7652,69.0,,,,,,,2022,4,113,Spring,14,10,14_10,good
fish_egg_2_salinty_included,202204,BELL M. SHIMADA,SH,2022-04-23 17:50:03+00:00,35.94883,-122.28827,,,fish_eggs,jack_mackerel_eggs,Jack Mackerel,Jack Mackerel,,,,,,23.639535,0.29611411561183415,347.0,12.87,12.85,12.86,33.192,33.227,33.2095,24.91,23.25,29.95,0.7893,7.0,,,,,,,2022,4,113,Spring,14,11,14_11,good
fish_egg_2_salinty_included,202204,BELL M. SHIMADA,SH,2022-04-23 18:20:00+00:00,35.98133,-122.18338,,,fish_eggs,jack_mackerel_eggs,Jack Mackerel,Jack Mackerel,,,,,,42.83257,0.37354751302571854,348.0,12.85,12.35,12.6,33.227,33.389,33.308,23.25,25.05,53.05,0.8074,16.0,,,,,,,2022,4,113,Spring,14,11,14_11,good
fish_egg_2_salinty_included,202204,BELL M. SHIMADA,SH,2022-04-23 21:14:21+00:00,36.07075,-121.98337,,,fish_eggs,jack_mackerel_eggs,Jack Mackerel,Jack Mackerel,,,,,,24.747085000000002,0.6869495942653447,349.0,12.25,11.66,11.955,33.38,33.556,33.468,21.41,26.42,31.116666666666667,0.7953,17.0,,,,,,,2022,4,113,Spring,14,12,14_12,good
fish_egg_2_salinty_included,202204,BELL M. SHIMADA,SH,2022-04-23 21:45:28+00:00,36.10866,-121.87944,,,fish_eggs,jack_mackerel_eggs,Jack Mackerel,Jack Mackerel,,,,,,23.310660000000002,1.4156613326263605,350.0,11.66,10.66,11.16,33.556,33.787,33.671499999999995,26.42,26.99,29.533333333333335,0.7893,33.0,,,,,,,2022,4,113,Spring,14,12,14_12,good
fish_egg_2_salinty_included,202204,BELL M. SHIMADA,SH,2022-04-24 00:45:10+00:00,36.22075,-121.87268,,,fish_eggs,jack_mackerel_eggs,Jack Mackerel,Jack Mackerel,,,,,,33.90588833333333,0.7078416516934399,353.0,10.38,10.86,10.620000000000001,33.824,33.767,33.795500000000004,29.51,17.25,45.38333333333333,0.7471,24.0,,,,,,,2022,4,114,Spring,15,12,15_12,good
fish_egg_2_salinty_included,202204,BELL M. SHIMADA,SH,2022-04-24 01:30:33+00:00,36.28985,-121.97372,,,fish_eggs,jack_mackerel_eggs,Jack Mackerel,Jack Mackerel,,,,,,23.836859999999998,0.04195183426004936,354.0,10.86,11.11,10.985,33.767,33.774,33.7705,17.25,9.0,30.2,0.7893,1.0,,,,,,,2022,4,114,Spring,15,12,15_12,good
fish_egg_2_salinty_included,202204,BELL M. SHIMADA,SH,2022-04-24 13:52:37+00:00,36.46409,-122.81913,,,fish_eggs,jack_mackerel_eggs,Jack Mackerel,Jack Mackerel,,,,,,27.815953333333333,0.07190118476375548,366.0,13.05,12.96,13.005,33.063,33.104,33.0835,22.44,24.45,37.53333333333333,0.7411,2.0,,,,,,,2022,4,114,Spring,15,9,15_9,good
fish_egg_2_salinty_included,202204,BELL M. SHIMADA,SH,2022-04-24 15:30:03+00:00,36.30201,-123.09481,,,fish_eggs,jack_mackerel_eggs,Jack Mackerel,Jack Mackerel,,,,,,22.968753333333332,0.21768704323816154,369.0,12.75,12.66,12.705,33.194,33.224,33.209,18.66,26.36,30.016666666666666,0.7652,5.0,,,,,,,2022,4,114,Spring,15,8,15_8,good
fish_egg_2_salinty_included,202204,BELL M. SHIMADA,SH,2022-04-24 16:00:04+00:00,36.25878,-123.18815,,,fish_eggs,jack_mackerel_eggs,Jack Mackerel,Jack Mackerel,,,,,,22.618103333333334,0.2210618603298744,370.0,12.66,12.74,12.7,33.224,33.233,33.2285,26.36,19.31,30.033333333333335,0.7531,5.0,,,,,,,2022,4,114,Spring,15,7,15_7,good
fish_egg_2_salinty_included,202204,BELL M. SHIMADA,SH,2022-04-24 16:30:06+00:00,36.21469,-123.28082,,,fish_eggs,jack_mackerel_eggs,Jack Mackerel,Jack Mackerel,,,,,,22.195945,0.09010654874122279,371.0,12.74,12.87,12.805,33.233,33.216,33.2245,19.31,22.45,29.95,0.7411,2.0,,,,,,,2022,4,114,Spring,15,7,15_7,good
fish_egg_2_salinty_included,202204,BELL M. SHIMADA,SH,2022-04-24 17:00:03+00:00,36.17257,-123.37038,,,fish_eggs,jack_mackerel_eggs,Jack Mackerel,Jack Mackerel,,,,,,29.817293333333335,1.0061275403043513,372.0,12.87,13.09,12.98,33.216,33.03,33.123000000000005,22.45,22.01,38.96666666666667,0.7652,30.0,,,,,,,2022,4,114,Spring,14,7,14_7,good
fish_egg_2_salinty_included,202204,BELL M. SHIMADA,SH,2022-04-24 19:25:18+00:00,36.11698,-123.50239,,,fish_eggs,jack_mackerel_eggs,Jack Mackerel,Jack Mackerel,,,,,,26.55244,7.080328587504575,373.0,13.15,12.85,13.0,33.029,32.991,33.010000000000005,21.14,21.16,34.7,0.7652,188.0,,,,,,,2022,4,114,Spring,14,6,14_6,good
fish_egg_2_salinty_included,202204,BELL M. SHIMADA,SH,2022-04-24 20:00:00+00:00,36.06322,-123.60594,,,fish_eggs,jack_mackerel_eggs,Jack Mackerel,Jack Mackerel,,,,,,22.686936666666668,6.303186811911289,374.0,12.85,13.04,12.945,32.991,33.077,33.034,21.16,22.37,30.366666666666667,0.7471,143.0,,,,,,,2022,4,114,Spring,14,6,14_6,good
fish_egg_2_salinty_included,202204,BELL M. SHIMADA,SH,2022-04-24 20:30:22+00:00,36.01625,-123.70302,,,fish_eggs,jack_mackerel_eggs,Jack Mackerel,Jack Mackerel,,,,,,24.63724,0.5682454690541636,375.0,13.04,12.92,12.98,33.077,33.04,33.058499999999995,22.37,24.85,31.7,0.7772,14.0,,,,,,,2022,4,114,Spring,14,5,14_5,good
fish_egg_2_salinty_included,202204,BELL M. SHIMADA,SH,2022-04-24 21:02:04+00:00,35.96906,-123.80503,,,fish_eggs,jack_mackerel_eggs,Jack Mackerel,Jack Mackerel,,,,,,32.603345000000004,0.15335849741797963,376.0,12.92,13.45,13.184999999999999,33.04,32.869,32.954499999999996,24.85,22.86,42.95,0.7591,5.0,,,,,,,2022,4,114,Spring,14,5,14_5,good
fish_egg_2_salinty_included,202204,BELL M. SHIMADA,SH,2022-04-24 21:45:01+00:00,35.90496,-123.94429,,,fish_eggs,jack_mackerel_eggs,Jack Mackerel,Jack Mackerel,,,,,,34.197455,0.7018066110475181,377.0,13.45,13.39,13.42,32.869,32.812,32.8405,22.86,24.3,45.05,0.7591,24.0,,,,,,,2022,4,114,Spring,14,5,14_5,good
fish_egg_2_salinty_included,202204,BELL M. SHIMADA,SH,2022-04-24 22:30:04+00:00,35.83525,-124.08982,,,fish_eggs,jack_mackerel_eggs,Jack Mackerel,Jack Mackerel,,,,,,24.759311666666665,0.68661036416804,378.0,13.39,13.36,13.375,32.812,32.806,32.809,24.3,21.62,32.61666666666667,0.7591,17.0,,,,,,,2022,4,114,Spring,13,4,13_4,good
fish_egg_2_salinty_included,202204,BELL M. SHIMADA,SH,2022-04-25 01:02:34+00:00,35.76957,-124.28139,,,fish_eggs,jack_mackerel_eggs,Jack Mackerel,Jack Mackerel,,,,,,21.297973333333335,1.9250657965577944,379.0,13.29,13.36,13.325,32.819,32.833,32.826,20.89,28.36,27.616666666666667,0.7712,41.0,,,,,,,2022,4,115,Spring,13,3,13_3,good
fish_egg_2_salinty_included,202204,BELL M. SHIMADA,SH,2022-04-25 01:30:11+00:00,35.72453,-124.36495,,,fish_eggs,jack_mackerel_eggs,Jack Mackerel,Jack Mackerel,,,,,,22.84122,0.4378049858983014,380.0,13.36,13.91,13.635,32.833,32.896,32.8645,28.36,21.31,29.85,0.7652,10.0,,,,,,,2022,4,115,Spring,13,3,13_3,good
fish_egg_2_salinty_included,202204,BELL M. SHIMADA,SH,2022-04-25 02:00:02+00:00,35.67375,-124.45792,,,fish_eggs,jack_mackerel_eggs,Jack Mackerel,Jack Mackerel,,,,,,48.8793,0.32733692994785113,381.0,13.91,14.01,13.96,32.896,32.917,32.9065,21.31,20.33,61.0,0.8013,16.0,,,,,,,2022,4,115,Spring,13,3,13_3,good
fish_egg_2_salinty_included,202204,BELL M. SHIMADA,SH,2022-04-25 03:01:02+00:00,35.57488,-124.6549,,,fish_eggs,jack_mackerel_eggs,Jack Mackerel,Jack Mackerel,,,,,,22.37765333333333,1.2512482691065612,382.0,14.01,13.83,13.92,32.917,32.902,32.9095,20.33,25.87,29.016666666666666,0.7712,28.0,,,,,,,2022,4,115,Spring,13,2,13_2,good
fish_egg_2_salinty_included,202204,BELL M. SHIMADA,SH,2022-04-25 05:45:02+00:00,35.46372,-124.91348,,,fish_eggs,jack_mackerel_eggs,Jack Mackerel,Jack Mackerel,,,,,,22.437903333333335,0.668511659808975,384.0,13.8,13.91,13.855,32.861,32.894,32.8775,19.62,18.87,30.033333333333335,0.7471,15.0,,,,,,,2022,4,115,Spring,12,1,12_1,good
fish_egg_2_salinty_included,202204,BELL M. SHIMADA,SH,2022-04-25 06:45:01+00:00,35.59611,-125.00997,,,fish_eggs,jack_mackerel_eggs,Jack Mackerel,Jack Mackerel,,,,,,22.988078333333334,0.5655105142542363,386.0,13.78,13.88,13.83,32.856,32.886,32.871,21.58,19.14,30.283333333333335,0.7591,13.0,,,,,,,2022,4,115,Spring,13,1,13_1,good
fish_egg_2_salinty_included,202204,BELL M. SHIMADA,SH,2022-04-25 09:15:05+00:00,35.94199,-125.266,,,fish_eggs,jack_mackerel_eggs,Jack Mackerel,Jack Mackerel,,,,,,29.642854999999997,1.3493976879082668,391.0,13.53,13.08,13.305,32.876,32.739,32.8075,18.44,17.13,39.05,0.7591,40.0,,,,,,,2022,4,115,Spring,14,0,14_0,good
fish_egg_2_salinty_included,202204,BELL M. SHIMADA,SH,2022-04-25 11:49:40+00:00,36.0575,-125.3753,,,fish_eggs,jack_mackerel_eggs,Jack Mackerel,Jack Mackerel,,,,,,31.385926666666666,0.09558424168454269,392.0,12.57,12.53,12.55,32.657,32.66,32.6585,20.97,19.88,40.38333333333333,0.7772,3.0,,,,,,,2022,4,115,Spring,14,0,14_0,good
fish_egg_2_salinty_included,202204,BELL M. SHIMADA,SH,2022-04-25 12:30:03+00:00,36.09224,-125.23781,,,fish_eggs,jack_mackerel_eggs,Jack Mackerel,Jack Mackerel,,,,,,23.652639999999998,0.1268357358840282,393.0,12.53,12.49,12.51,32.66,32.671,32.665499999999994,19.88,18.24,30.2,0.7832,3.0,,,,,,,2022,4,115,Spring,14,0,14_0,good
fish_egg_2_salinty_included,202204,BELL M. SHIMADA,SH,2022-04-25 13:00:15+00:00,36.13511,-125.14059,,,fish_eggs,jack_mackerel_eggs,Jack Mackerel,Jack Mackerel,,,,,,23.507985,0.08507747473890254,394.0,12.49,12.34,12.415,32.671,32.659,32.665,18.24,19.62,29.783333333333335,0.7893,2.0,,,,,,,2022,4,115,Spring,14,0,14_0,good
fish_egg_2_salinty_included,202204,BELL M. SHIMADA,SH,2022-04-25 13:30:02+00:00,36.18148,-125.04282,,,fish_eggs,jack_mackerel_eggs,Jack Mackerel,Jack Mackerel,,,,,,23.14885333333333,0.3023907879670354,395.0,12.34,12.66,12.5,32.659,32.665,32.662,19.62,19.79,30.016666666666666,0.7712,7.0,,,,,,,2022,4,115,Spring,14,1,14_1,good
fish_egg_2_salinty_included,202204,BELL M. SHIMADA,SH,2022-04-25 14:00:03+00:00,36.2274,-124.94344,,,fish_eggs,jack_mackerel_eggs,Jack Mackerel,Jack Mackerel,,,,,,27.629459999999998,0.14477300678333924,396.0,12.66,12.69,12.675,32.665,32.764,32.7145,19.79,22.38,35.55,0.7772,4.0,,,,,,,2022,4,115,Spring,15,1,15_1,good
fish_egg_2_salinty_included,202204,BELL M. SHIMADA,SH,2022-04-25 14:35:36+00:00,36.27982,-124.8321,,,fish_eggs,jack_mackerel_eggs,Jack Mackerel,Jack Mackerel,,,,,,30.897240000000004,0.45311490605633375,397.0,12.69,12.47,12.58,32.764,32.762,32.763000000000005,22.38,17.39,39.45,0.7832,14.0,,,,,,,2022,4,115,Spring,15,1,15_1,good
fish_egg_2_salinty_included,202204,BELL M. SHIMADA,SH,2022-04-25 15:15:03+00:00,36.33734,-124.71009,,,fish_eggs,jack_mackerel_eggs,Jack Mackerel,Jack Mackerel,,,,,,20.482335,0.3417579099257971,398.0,12.47,12.4,12.435,32.762,32.904,32.833,17.39,19.86,25.95,0.7893,7.0,,,,,,,2022,4,115,Spring,15,2,15_2,good
fish_egg_2_salinty_included,202204,BELL M. SHIMADA,SH,2022-04-25 17:21:17+00:00,36.392,-124.63507,,,fish_eggs,jack_mackerel_eggs,Jack Mackerel,Jack Mackerel,,,,,,30.375106666666664,0.5267471214367204,399.0,12.38,12.98,12.68,32.886,33.133,33.0095,16.59,13.77,38.78333333333333,0.7832,16.0,,,,,,,2022,4,115,Spring,15,2,15_2,good
fish_egg_2_salinty_included,202204,BELL M. SHIMADA,SH,2022-04-25 18:00:04+00:00,36.44437,-124.50545,,,fish_eggs,jack_mackerel_eggs,Jack Mackerel,Jack Mackerel,,,,,,23.27714,0.21480302133337686,400.0,12.98,12.87,12.925,33.133,33.121,33.127,13.77,14.8,29.95,0.7772,5.0,,,,,,,2022,4,115,Spring,15,3,15_3,good
fish_egg_2_salinty_included,202204,BELL M. SHIMADA,SH,2022-04-25 18:30:01+00:00,36.4857,-124.40476,,,fish_eggs,jack_mackerel_eggs,Jack Mackerel,Jack Mackerel,,,,,,22.981506666666668,0.08702649608699864,401.0,12.87,12.56,12.715,33.121,33.189,33.155,14.8,14.17,30.033333333333335,0.7652,2.0,,,,,,,2022,4,115,Spring,15,3,15_3,good
fish_egg_2_salinty_included,202204,BELL M. SHIMADA,SH,2022-04-25 19:00:03+00:00,36.52884,-124.30425,,,fish_eggs,jack_mackerel_eggs,Jack Mackerel,Jack Mackerel,,,,,,23.45684,0.2131574414968086,402.0,12.56,11.64,12.100000000000001,33.189,33.319,33.254000000000005,14.17,13.98,29.95,0.7832,5.0,,,,,,,2022,4,115,Spring,15,3,15_3,good
fish_egg_2_salinty_included,202204,BELL M. SHIMADA,SH,2022-04-25 19:30:00+00:00,36.57168,-124.20541,,,fish_eggs,jack_mackerel_eggs,Jack Mackerel,Jack Mackerel,,,,,,22.618103333333334,0.04421237206597488,403.0,11.64,11.65,11.645,33.319,33.242,33.2805,13.98,17.41,30.033333333333335,0.7531,1.0,,,,,,,2022,4,115,Spring,16,4,16_4,good
fish_egg_2_salinty_included,202204,BELL M. SHIMADA,SH,2022-04-25 22:38:42+00:00,36.69175,-123.93235,,,fish_eggs,jack_mackerel_eggs,Jack Mackerel,Jack Mackerel,,,,,,16.979655,0.05889401168633873,406.0,12.3,12.12,12.21,33.552,33.49,33.521,17.12,15.04,21.35,0.7953,1.0,,,,,,,2022,4,115,Spring,16,5,16_5,good
fish_egg_2_salinty_included,202204,BELL M. SHIMADA,SH,2022-04-25 23:00:03+00:00,36.72702,-123.87169,,,fish_eggs,jack_mackerel_eggs,Jack Mackerel,Jack Mackerel,,,,,,46.632,0.06433350488934637,407.0,12.12,11.49,11.805,33.49,33.677,33.5835,15.04,18.88,60.0,0.7772,3.0,,,,,,,2022,4,115,Spring,16,5,16_5,good
fish_egg_2_salinty_included,202204,BELL M. SHIMADA,SH,2022-04-26 00:00:03+00:00,36.81736,-123.68141,,,fish_eggs,jack_mackerel_eggs,Jack Mackerel,Jack Mackerel,,,,,,47.41062,0.14764624465995171,408.0,11.49,11.48,11.485,33.677,33.609,33.643,18.88,16.04,60.06666666666667,0.7893,7.0,,,,,,,2022,4,116,Spring,16,6,16_6,good
fish_egg_2_salinty_included,202204,BELL M. SHIMADA,SH,2022-04-26 01:00:07+00:00,36.90774,-123.4858,,,fish_eggs,jack_mackerel_eggs,Jack Mackerel,Jack Mackerel,,,,,,46.43909333333333,0.06460074443026738,409.0,11.48,11.75,11.615,33.609,33.393,33.501000000000005,16.04,17.45,60.21666666666667,0.7712,3.0,,,,,,,2022,4,116,Spring,17,6,17_6,good
fish_egg_2_salinty_included,202204,BELL M. SHIMADA,SH,2022-04-23 02:02:36+00:00,34.9993,-124.25787,,,fish_eggs,hake_eggs,Hake,Hake,,,,,,23.746706666666668,0.12633330769235088,326.0,14.34,14.16,14.25,32.905,32.893,32.899,18.64,20.29,31.033333333333335,0.7652,3.0,,,,,,,2022,4,113,Spring,11,4,11_4,good
fish_egg_2_salinty_included,202204,BELL M. SHIMADA,SH,2022-04-23 02:33:38+00:00,35.04244,-124.15942,,,fish_eggs,hake_eggs,Hake,Hake,,,,,,22.56683,0.044312825505398855,327.0,14.16,14.01,14.085,32.893,32.904,32.8985,20.29,18.89,27.95,0.8074,1.0,,,,,,,2022,4,113,Spring,11,4,11_4,good
fish_egg_2_salinty_included,202204,BELL M. SHIMADA,SH,2022-04-20 11:00:00+00:00,33.62732,-123.82421,,,fish_eggs,squid_eggs,Squid,Squid,,,,,,25.202213333333336,0.03967905464387783,312.0,14.8,14.55,14.675,32.953,32.917,32.935,12.99,13.74,30.533333333333335,0.8254,1.0,,,,,,,2022,4,110,Spring,7,5,7_5,good
fish_egg_2_salinty_included,202204,BELL M. SHIMADA,SH,2022-04-20 14:15:03+00:00,33.77288,-123.50429,,,fish_eggs,squid_eggs,Squid,Squid,,,,,,36.845686666666666,0.027140218855106153,315.0,14.74,14.49,14.615,32.928,32.917,32.9225,8.77,2.29,44.96666666666667,0.8194,1.0,,,,,,,2022,4,110,Spring,7,6,7_6,good
fish_egg_2_salinty_included,202204,BELL M. SHIMADA,SH,2022-04-20 15:30:02+00:00,33.8991,-123.26341,,,fish_eggs,squid_eggs,Squid,Squid,,,,,,24.972716666666667,0.0400437010257194,317.0,14.32,14.31,14.315000000000001,32.934,33.045,32.9895,3.51,5.34,30.033333333333335,0.8315,1.0,,,,,,,2022,4,110,Spring,7,7,7_7,good
fish_egg_2_salinty_included,202204,BELL M. SHIMADA,SH,2022-04-20 16:00:04+00:00,33.94705,-123.16611,,,fish_eggs,squid_eggs,Squid,Squid,,,,,,25.083125,0.0797348815189495,318.0,14.31,14.31,14.31,33.045,32.985,33.015,5.34,7.42,29.95,0.8375,2.0,,,,,,,2022,4,110,Spring,8,7,8_7,good
fish_egg_2_salinty_included,202204,BELL M. SHIMADA,SH,2022-04-20 18:40:40+00:00,34.04012,-122.9557,,,fish_eggs,squid_eggs,Squid,Squid,,,,,,39.274565,0.050923543010597316,320.0,14.55,14.27,14.41,33.027,33.013,33.019999999999996,3.82,8.16,49.38333333333333,0.7953,2.0,,,,,,,2022,4,110,Spring,8,8,8_8,good
fish_egg_2_salinty_included,202204,BELL M. SHIMADA,SH,2022-04-20 19:30:03+00:00,34.11957,-122.80338,,,fish_eggs,squid_eggs,Squid,Squid,,,,,,50.23604166666667,0.9156772403611284,321.0,14.27,13.73,14.0,33.013,33.291,33.152,8.16,7.43,59.983333333333334,0.8375,46.0,,,,,,,2022,4,110,Spring,8,9,8_9,good
fish_egg_2_salinty_included,202204,BELL M. SHIMADA,SH,2022-04-20 20:30:02+00:00,34.21087,-122.6134,,,fish_eggs,squid_eggs,Squid,Squid,,,,,,24.56468,0.44779740668309137,322.0,13.73,13.65,13.690000000000001,33.291,33.261,33.275999999999996,7.43,9.18,30.2,0.8134,11.0,,,,,,,2022,4,110,Spring,8,9,8_9,good
fish_egg_2_salinty_included,202204,BELL M. SHIMADA,SH,2022-04-20 21:00:14+00:00,34.25657,-122.52148,,,fish_eggs,squid_eggs,Squid,Squid,,,,,,24.583163333333335,0.650851958433882,323.0,13.65,13.81,13.73,33.261,33.255,33.258,9.18,8.62,29.783333333333335,0.8254,16.0,,,,,,,2022,4,110,Spring,9,10,9_10,good
fish_egg_2_salinty_included,202204,BELL M. SHIMADA,SH,2022-04-20 21:30:01+00:00,34.30093,-122.42653,,,fish_eggs,squid_eggs,Squid,Squid,,,,,,24.789513333333336,0.9278116795085664,324.0,13.81,13.63,13.72,33.255,33.228,33.2415,8.62,9.26,30.033333333333335,0.8254,23.0,,,,,,,2022,4,110,Spring,9,10,9_10,good
fish_egg_2_salinty_included,202204,BELL M. SHIMADA,SH,2022-04-20 22:00:03+00:00,34.34751,-122.33075,,,fish_eggs,squid_eggs,Squid,Squid,,,,,,20.59373,0.9226109111851034,325.0,13.63,13.71,13.670000000000002,33.228,33.19,33.209,9.26,8.9,24.95,0.8254,19.0,,,,,,,2022,4,110,Spring,9,10,9_10,good
fish_egg_2_salinty_included,202204,BELL M. SHIMADA,SH,2022-04-23 03:15:06+00:00,35.09923,-124.027,,,fish_eggs,squid_eggs,Squid,Squid,,,,,,23.45684,0.042631488299361725,329.0,13.84,13.86,13.85,32.901,32.925,32.913,12.72,16.8,29.95,0.7832,1.0,,,,,,,2022,4,113,Spring,11,4,11_4,good
